Superficie,Prix,Adresse,Img_link
150,65000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3763377_uploaded_image1_1656509360.jpg
160,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3760885_uploaded_image1_1656350924.jpg
15,17500,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3799594_uploaded_image1_1658803150.jpg
500,12000000,"M'bour, Sénégal",https://images.coinafrique.com/thumb_3798728_uploaded_image1_1658755500.jpg
300,3750000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3798665_uploaded_image1_1658753219.jpg
340,2500000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3797916_uploaded_image1_1658689750.jpg
200,85000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3797733_uploaded_image2_1658676424.jpeg
265,250000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3759887_uploaded_image1_1656299405.jpg
250,135000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3759829_uploaded_image1_1656288705.jpg
160,1500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3796766_uploaded_image1_1658594898.jpg
150,5000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3756866_uploaded_image1_1656081110.jpg
2000,130000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3795416_uploaded_image3_1658505981.jpeg
225,3500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3795044_uploaded_image1_1658491252.jpg
323,8000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3794314_uploaded_image1_1658438969.jpg
150000,30000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3793966_uploaded_image1_1658419367.jpg
244,20000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3756765_uploaded_image1_1656077275.jpg
225,800000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3792837_uploaded_image1_1658351793.jpg
150,3000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3791825_uploaded_image1_1658310848.jpg
1,35000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3757166_uploaded_image1_1656093213.jpg
249,85000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3791008_uploaded_image2_1658246813.jpeg
400,9500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3790915_uploaded_image1_1658243530.jpg
150,3500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3763492_uploaded_image1_1656514002.jpg
173,110000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3790494_uploaded_image1_1658230430.jpg
150,5000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_3790424_uploaded_image1_1658228042.jpg
150,5500000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_3790307_uploaded_image1_1658223585.jpg
300,75000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3752241_uploaded_image1_1655827648.jpg
14,15000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3789480_uploaded_image1_1658159528.jpg
300,5500000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_3789325_uploaded_image1_1658152209.jpg
150,9000000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3751646_uploaded_image1_1655807882.5.jpeg
150,30000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3788333_uploaded_image1_1658078406.jpg
200,85000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3750752_uploaded_image1_1655742779.07.jpeg
200,65000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3750755_uploaded_image1_1655742930.68.jpeg
236,70000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3788063_uploaded_image1_1658061738.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3787979_uploaded_image1_1658054505.jpg
400,4000000,"Matam, Sénégal",https://images.coinafrique.com/thumb_3787590_uploaded_image1_1658002457.jpg
150,13000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3787508_uploaded_image1_1657997960.jpg
150,13000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3787436_uploaded_image1_1657993935.jpg
300,11000000,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_3751674_uploaded_image1_1655809123.jpg
151,30000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3751051_uploaded_image1_1655755913.jpg
346,55000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3784966_uploaded_image1_1657826114.jpg
400,1200000,"Fatick, Sénégal",https://images.coinafrique.com/thumb_3784918_uploaded_image1_1657823440.jpg
350,11000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3783769_uploaded_image1_1657749132.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3745745_uploaded_image1_1655404768.jpg
200,85000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3745697_uploaded_image1_1655402202.jpg
300,6000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3783347_uploaded_image1_1657728454.jpg
150,27000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3783139_uploaded_image1_1657719750.jpg
150,4500000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3783006_uploaded_image1_1657715617.jpg
150,14500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3782953_uploaded_image1_1657714392.jpg
225,2000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3781719_uploaded_image1_1657629021.jpg
600,22000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3781697_uploaded_image1_1657628332.jpg
300,5000000,"Mboro, Sénégal",https://images.coinafrique.com/thumb_3781187_uploaded_image1_1657585090.jpg
237,100000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3781074_uploaded_image1_1657574438.jpg
150,3500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3741412_uploaded_image1_1655201876.66.jpeg
200,85000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3741386_uploaded_image1_1655200974.56.jpeg
204,80000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3741360_uploaded_image1_1655200301.23.jpeg
243,70000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3741379_uploaded_image1_1655200822.85.jpeg
150,3500000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_3776319_uploaded_image1_1657196339.jpg
500,250000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3739377_uploaded_image1_1655078896.jpg
6980,1800000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3779073_uploaded_image1_1657383436.jpg
802,965000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3778370_uploaded_image1_1657316050.jpg
200,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3777015_uploaded_image1_1657221328.jpg
583,320000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3736275_uploaded_image1_1654875236.jpg
277,115000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3736092_uploaded_image1_1654868579.jpg
150,15000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3776528_uploaded_image1_1657202964.jpg
150,16000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3776517_uploaded_image1_1657202744.jpg
314,315000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3736064_uploaded_image1_1654867959.jpg
1,39000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3775692_uploaded_image1_1657158872.jpg
150,6500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3775598_uploaded_image1_1657150155.jpg
225,4000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3775433_uploaded_image1_1657141919.jpg
2180,30000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3775389_uploaded_image1_1657139033.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3773659_uploaded_image1_1657046861.jpg
200,120000000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3732827_uploaded_image1_1654698451.71.jpeg
150,6500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3773198_uploaded_image1_1657030028.jpg
2250,30000000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_3772800_uploaded_image1_1657019959.jpg
779,10000000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_3772757_uploaded_image1_1657018660.jpg
300,1500000,"Tambacounda, Sénégal",https://images.coinafrique.com/thumb_3772259_uploaded_image1_1656980277.jpg
800,120000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3772224_uploaded_image1_1656976360.jpg
300,5000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_3772106_uploaded_image1_1656968915.jpg
150,11000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3771900_uploaded_image1_1656958745.jpg
180,150000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3731107_uploaded_image1_1654615585.jpg
7000,200000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3730598_uploaded_image1_1654600282.jpg
367,35000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3730574_uploaded_image1_1654599643.jpg
200,600000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3770606_uploaded_image1_1656901126.jpg
300,4800000,"Malikounda, Sénégal",https://images.coinafrique.com/thumb_3770394_uploaded_image1_1656885951.jpg
150,18500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3770294_uploaded_image1_1656882023.jpg
225,750000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3769584_uploaded_image1_1656845660.jpg
150,3300000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3724827_uploaded_image1_1654253251.jpg
1126,700000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3768336_uploaded_image1_1656765457.jpg
1200,17000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3768031_uploaded_image1_1656755359.jpg
365,45000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3767927_uploaded_image1_1656751019.jpg
200,25000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3767810_uploaded_image1_1656744993.jpg
200,25000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3767807_uploaded_image1_1656744802.jpg
200,1600000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3767282_uploaded_image1_1656703953.jpg
492,32000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3767022_uploaded_image1_1656694048.jpg
843,300000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3724335_uploaded_image1_1654214098.jpg
314,315000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3724329_uploaded_image1_1654213899.jpg
200,65000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3766449_uploaded_image1_1656678558.jpg
500,8000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3766438_uploaded_image1_1656678300.jpg
150,9000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3766350_uploaded_image1_1656676496.jpg
300,3000000,"Mboro, Sénégal",https://images.coinafrique.com/thumb_3765639_uploaded_image1_1656640336.jpg
150,10000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3765584_uploaded_image1_1656636685.jpg
20000,125000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3764869_uploaded_image1_1656602735.jpg
225,4500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3764356_uploaded_image1_1656582759.jpg
164,65000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3723450_uploaded_image1_1654184784.jpg
1204,95000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3723425_uploaded_image1_1654184123.jpg
178,65000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3723434_uploaded_image1_1654184343.jpg
150,950000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3762331_uploaded_image1_1656439008.jpg
150,20000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3762294_uploaded_image1_1656437476.jpg
2,90000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3761366_uploaded_image1_1656375330.jpg
150,4500000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3760892_uploaded_image1_1656351305.jpg
200,100000000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3760673_uploaded_image1_1656342856.jpg
200,25000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3718991_uploaded_image1_1654003910.jpg
163,75000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3760509_uploaded_image1_1656337972.jpg
165,14500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3760321_uploaded_image1_1656331772.jpg
500,6000000,"Touba, Sénégal",https://images.coinafrique.com/thumb_3759832_uploaded_image1_1656289079.jpg
300,7000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3759546_uploaded_image1_1656271344.jpg
100,35000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3759343_uploaded_image1_1656259368.jpg
300,65000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3758498_uploaded_image1_1656187173.jpg
350,10000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3758388_uploaded_image1_1656178128.jpg
180,55000000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3712693_uploaded_image1_1653569467.jpg
225,1000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3756829_uploaded_image1_1656079620.jpg
150,3000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3756179_uploaded_image1_1656035216.jpg
753,580000000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3755614_uploaded_image1_1656001892.jpg
4,60000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3740357_uploaded_image1_1655135654.jpg
11000,1500000,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3723343_uploaded_image1_1654181716.jpg
4,11000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3740181_uploaded_image1_1655129139.jpg
8300,129000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3713876_uploaded_image1_1653645949.jpg
230,80000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754447_uploaded_image1_1655942349.jpg
150,45000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754422_uploaded_image1_1655942005.jpg
150,1000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3731094_uploaded_image1_1654615156.jpg
150,8500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3731071_uploaded_image1_1654614609.jpg
150,3000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_3753429_uploaded_image1_1655904968.jpg
300,7000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3738593_uploaded_image1_1655036208.jpg
150,13000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3744989_uploaded_image1_1655379835.jpg
456,420000000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752658_uploaded_image1_1655850958.jpg
157,22000000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752592_uploaded_image1_1655847016.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3752568_uploaded_image1_1655845782.jpg
400,2500000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3752487_uploaded_image1_1655839061.jpg
1000,1200000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752171_uploaded_image1_1655824989.jpg
1,100000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3751984_uploaded_image1_1655818362.jpg
150,18500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3723612_uploaded_image1_1654187872.63.jpeg
165,75000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3709759_uploaded_image1_1653401154.96.jpeg
610,550000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3749920_uploaded_image1_1655705874.jpg
205,10000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3749873_uploaded_image1_1655689744.jpg
150,7000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3749861_uploaded_image1_1655688479.jpg
150,4000000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3749860_uploaded_image1_1655688327.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3708638_uploaded_image1_1653334343.jpg
150,12500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3708629_uploaded_image1_1653333861.jpg
150,15000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3749280_uploaded_image1_1655647905.jpg
225,500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3749209_uploaded_image1_1655645426.jpg
150,3000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3707989_uploaded_image1_1653309200.jpg
150,4500000,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_3707520_uploaded_image1_1653269963.jpg
5000,350000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3748546_uploaded_image1_1655580654.jpg
150,19000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3707043_uploaded_image1_1653235511.jpg
600,12000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3747985_uploaded_image1_1655551755.jpg
170,11000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3747826_uploaded_image1_1655543950.jpg
225,800000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3746955_uploaded_image2_1655474137.jpeg
150,12500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3702592_uploaded_image1_1652962533.jpg
150,3700000,"Niaga, Sénégal",https://images.coinafrique.com/thumb_3745620_uploaded_image1_1655399984.jpg
201,91000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3704498_uploaded_image1_1653060192.jpg
150,15000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3745196_uploaded_image1_1655385897.jpg
1400,1200000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3703936_uploaded_image1_1653035022.jpg
225,1000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3743854_uploaded_image1_1655304920.jpg
600,37000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3742630_uploaded_image1_1655243859.jpg
300,400000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3742222_uploaded_image1_1655226013.jpg
200,21000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3741649_uploaded_image1_1655209405.jpg
150,12500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3701006_uploaded_image1_1652869800.63.jpeg
160,67000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3741465_uploaded_image1_1655203501.jpg
150,1000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3741274_uploaded_image1_1655196833.jpg
150,2500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3741054_uploaded_image1_1655175009.jpg
150,3000000,"Lac rose, Sénégal",https://images.coinafrique.com/thumb_3741053_uploaded_image1_1655174641.jpg
150,30000000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3741037_uploaded_image1_1655170814.jpg
350,12000000,"Mboro, Sénégal",https://images.coinafrique.com/thumb_3740431_uploaded_image1_1655138138.jpg
200,12000000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_3740327_uploaded_image1_1655134662.jpg
200,8500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3739532_uploaded_image1_1655104367.jpg
206,55000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3695114_uploaded_image1_1652475856.jpg
150,18750000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3738794_uploaded_image1_1655047578.jpg
400,6000000,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_3737451_uploaded_image1_1654953437.jpg
150,13000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3736825_uploaded_image1_1654900611.jpg
310,160000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3736687_uploaded_image1_1654893499.jpg
1000,1200000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3695894_uploaded_image1_1652533716.jpg
645,700000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3735953_uploaded_image1_1654864682.jpg
150,22000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3695163_uploaded_image1_1652479120.jpg
2220,1870000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3711990_uploaded_image1_1653515818.jpg
500,7000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_3734992_uploaded_image1_1654798048.jpg
1080,1100000000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3734988_uploaded_image1_1654797646.jpg
250,7000000,"Toubab Dialao, Sénégal",https://images.coinafrique.com/thumb_3734986_uploaded_image1_1654797494.jpg
1000,1600000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3694749_uploaded_image1_1652458834.jpg
750,1200000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3694567_uploaded_image1_1652451208.jpg
150,4000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3734389_uploaded_image1_1654778000.jpg
733,660000000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3693808_uploaded_image1_1652421100.jpg
205,160000000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3692832_uploaded_image1_1652365816.jpg
400,160000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3731871_uploaded_image1_1654647585.jpg
150,15000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3731119_uploaded_image1_1654616068.jpg
225,350000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3694228_uploaded_image1_1652439254.jpg
200,3500000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3694223_uploaded_image1_1652439079.jpg
175,65000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3690760_uploaded_image1_1652262881.jpg
150,13000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3730153_uploaded_image1_1654576047.jpg
206,85000000,"Djily MBaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3706464_uploaded_image1_1653190887.jpg
269,155000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3728037_uploaded_image1_1654443859.jpg
150,2500000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3727726_uploaded_image1_1654431709.jpg
600,300000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3684143_uploaded_image1_1651851081.jpg
200,55000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3726805_uploaded_image1_1654357069.jpg
225,300000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3726620_uploaded_image1_1654350260.jpg
300,7000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3726592_uploaded_image1_1654349484.jpg
400,400000000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3686397_uploaded_image1_1652007439.jpg
1000,1000000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3726041_uploaded_image1_1654314990.jpg
300,1250000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3725755_uploaded_image1_1654287434.jpg
150,90000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3689567_uploaded_image1_1652190185.jpg
150,3000000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3724949_uploaded_image1_1654256841.jpg
269,156000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3723901_uploaded_image1_1654196863.jpg
150,11000000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3723860_uploaded_image1_1654195048.jpg
150,2000000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3684262_uploaded_image1_1651853968.jpg
150,2000000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3684227_uploaded_image1_1651853387.jpg
189,75000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3684193_uploaded_image1_1651852500.jpg
150,5500000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3684174_uploaded_image1_1651852134.jpg
150,11000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3684186_uploaded_image1_1651852340.jpg
150,5500000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3684162_uploaded_image1_1651851743.jpg
150,3500000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3684167_uploaded_image1_1651851926.jpg
277,125000000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3683961_uploaded_image1_1651844972.jpg
1775,1000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3723261_uploaded_image1_1654179053.jpg
200,130000000,"Sicap foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3722900_uploaded_image1_1654169835.jpg
180,63000000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3722571_uploaded_image1_1654160658.jpg
345,15000000,"Mbour, Sénégal",https://images.coinafrique.com/thumb_3722222_uploaded_image1_1654132575.jpg
200,19000000,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3722162_uploaded_image1_1654128920.jpg
13,35000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3721829_uploaded_image1_1654114687.jpg
150,3500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3721771_uploaded_image1_1654112636.jpg
300,160000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3721662_uploaded_image1_1654108984.jpg
269,157000000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_3721302_uploaded_image1_1654096759.jpg
150,75000000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3720285_uploaded_image1_1654075708.jpg
150,1500000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3719827_uploaded_image1_1654041883.jpg
150,7000000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3719593_uploaded_image1_1654030954.jpg
225,50000000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3719153_uploaded_image1_1654010202.jpg
3,150000000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3719095_uploaded_image1_1654008206.jpg
180,1500000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3719084_uploaded_image1_1654007648.jpg
200,105000000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_3685319_uploaded_image1_1651923505.jpg
713,55000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3676292_uploaded_image1_1651403429.jpg
500,18000000,"Saly, Sénégal",https://images.coinafrique.com/thumb_3717843_uploaded_image1_1653925328.jpg
225,2500000,"Ndiass, Sénégal",https://images.coinafrique.com/thumb_3717821_uploaded_image1_1653924637.jpg
150,19300000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3717623_uploaded_image1_1653917244.jpg
327,160000000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3717444_uploaded_image1_1653909888.jpg
